label,tweet,clean_text
anger,"Sebelah mana stereotyping-nya dari pernyataan saya? Coba ditunjukkan, siapa tahu saya salah bicara. Bagus dong kalau banyak yang mengecam. Semakin banyak makin terdengar suara untuk kebenaran, semakin bagus. Kalau benar tapi kalah keras sama yang salah, itu yang harus diatasi. [URL]",sebelah mana stereotyping nya pernyataan coba ditunjukkan siapa tahu salah bicara bagus kalau banyak mengecam semakin banyak makin terdengar suara kebenaran semakin bagus kalau benar kalah keras sama salah diatasi url
anger,Tipikal cowok  menye menye sangat  ni. Paling tidak bisa diajak argumen. Menyalahkan orang dan mengeluh terus ini  manusia maha sempurna. Pen ngatain goblok tapi puasa.,tipikal cowok menye menye sangat ni paling tidak diajak argumen menyalahkan orang mengeluh terus manusia maha sempurna pen ngatain goblok puasa
joy,Tiada henti 2ny saya mengucap syukut alhmdllh.... sekarang  saya bsa.... Uang jadi panitia kemarin alhmdllh trmkah kamu bri brlmpah.... meski  tak sbrpa inysllh lma2 mmbukit amn [URL],tiada henti ny mengucap syukut alhmdllh sekarang bsa uang jadi panitia kemarin alhmdllh trmkah kamu bri brlmpah meski tak sbrpa inysllh lma mmbukit amn url
anger,"Kamu mau bicara  apa.Kayaknya kamu dendam kepada  Anies.Pernah disakiti olh gub Anies?Salah apa Anies kpdmu?.Knp dendam?Kamu klmpok DKI42% yang  tidak puny gub,Anies bukan [URL] pada tempatnya kamu maki2 Anies.Salah. [URL]",kamu mau bicara apa kayaknya kamu dendam anies pernah disakiti olh gub anies salah apa anies kpdmu knp dendam kamu klmpok dki tidak puny gub anies bukan url tempatnya kamu maki anies salah url
sad,Ketika di group keluarga sudah pada membicarakan  mudik. Duuh ingin mudik. Tapi apa daya suami libur cuma 4 hari dari  hari H lebaran. Itu juga kalau  tidak di telepon  disuruh masuk. 2 tahun lalu malah habis sholat eid langsung  kerja,group keluarga membicarakan mudik duuh mudik apa daya suami libur cuma hari hari h lebaran kalau tidak telepon disuruh masuk tahun lalu malah habis sholat eid langsung kerja
sad,Orang yang  pernah kalah dalam pertarungan POLITIK sulit untuk bisa disembuhkan Karena mereka tidak bisa meraih impian dan sudah kehilangan banyak Harta.,orang pernah kalah pertarungan politik sulit disembuhkan tidak meraih impian kehilangan banyak harta
sad,"Nggada sinyal di rumah, membuatku banyak berfikir, berfikir saja  tapi, pikiran ke mana mana, random.. Tapi pasti ada dia :(",nggada sinyal rumah membuatku banyak berfikir berfikir pikiran mana mana random
fear,"Ada kabar  kasus tuduhan chat mesum terhadap Imam Besar Habib Rizieq sudah dihentikan, mohon bantu doa semoga benar adanya. Semoga kesucian Ramadhan membuka mata hati bapak2 kita yang  menyidik.amin",kabar kasus tuduhan chat mesum imam besar habib rizieq dihentikan mohon bantu doa semoga benar adanya semoga kesucian ramadhan membuka mata hati bapak menyidik amin
fear,"Jangan ngecengin saya  lagi ya gaes [USERNAME] [USERNAME] [USERNAME], orang ini sudah ada blog-nya juga.. ..ya walaupun nulisnya tidak jam 2 dinihari sih.",jangan ngecengin gaes username username username orang blog nya walaupun nulisnya tidak jam dinihari
anger,Cari orang2 yang  selalu menyudutkan Ansor. Sabar itu bagus tapi kalau terus menerus difitnah disalahkan jangan tinggal diam Saatnya,cari orang selalu menyudutkan ansor sabar bagus kalau terus menerus difitnah disalahkan jangan tinggal diam saatnya
love,"halohaa selamat siang Denise sudah pulang sekolah belum nih ? Jangan lupa makan siang ya, oh iya gimana sudah sehatan kan kamu ? kalau  memang  masih kurang sehat ya perbanyak  istirahat saja  sekarang"" kakak selalu nunggu kok tweet"" dari k",halohaa selamat siang denise pulang sekolah belum jangan lupa makan siang iya gimana sehatan kan kamu kalau memang kurang sehat perbanyak istirahat sekarang kakak selalu nunggu tweet k
anger,"Itu lah bodoh mu bong.. disuruh baca, tidak mau baca... PBB CIKAL BAKALNYA DARI MASYUMI , PBB =KELUARGA BESAR BULAN BINTANG = MASYUMI dasar bong200",bodoh mu bong disuruh baca tidak mau baca pbb cikal bakalnya masyumi pbb keluarga besar bulan bintang masyumi dasar bong
fear,Mudah2an sudah terupload semua  sebelum z mudik karena  fans modal quota pun butuh daerah dengan jaringan yang bagus.. hiksss Hitungan jam juga br slsi kalau  z mau  download  ini di rumahku pi,mudah an terupload semua z mudik fans modal quota butuh daerah jaringan bagus hikss hitungan jam br slsi kalau z mau download rumahku pi
anger,Orang pendukung khilafah memang harus di black mail [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL],orang pendukung khilafah memang black mail username username username username username username username username username username username username username username url
anger,"jangan sok akrab ye mention mention saya , maling dulu saja  yang  benar  nanti kalau  sudah sukses jadi malingnye baru saya balas  mentionan kamu kamu pada .. #SalamSatuNyaliLari #BonekJancuk [URL]",jangan sok akrab ye mention mention maling dulu benar kalau sukses jadi malingnye baru balas mentionan kamu kamu salamsatunyalilari bonekjancuk url
joy,"Alhamdulillah Prof, setelah berbicara semalam di [USERNAME] adem rasanya, semoga membawa keberkahan. amin  Yaa Rabbal 'Aalamiin.",alhamdulillah prof berbicara semalam username adem rasanya semoga membawa keberkahan amin rabbal aalamiin
joy,"Keren!! Kira-kira masih ada tidak yang  bilang Pak [USERNAME] anti-islam? 3,5 triliun, 142 hektar, jadi kampus rujukan Islam dunia sekelas Al-Azhar. Belum lagi proyek Ponpes, madrasah, Masjid dan fasilitas ummat lain. kalau  ada yang  masih bilang Beliau an",keren kira kira tidak bilang pak username anti islam triliun hektar jadi kampus rujukan islam dunia sekelas al azhar belum proyek ponpes madrasah masjid fasilitas ummat kalau bilang beliau an
anger,"[USERNAME] saya kan datang untuk bertanya, kemudian bicara  tuh sama mba mba Help desk. tapi saya tetap  tidak ngerti karena tidak dapat  jawaban yang  menjawab pertanyaan saya. terus  mbanya lama lama agak emosi, yaudah makin tidak kejawab dong, terus  saya pulang.",username kan datang bertanya kemudian bicara tuh sama mba mba help desk tetap tidak ngerti tidak jawaban menjawab pertanyaan terus mbanya lama lama emosi yaudah makin tidak kejawab terus pulang
anger,"Sering tuh saya  digituin pas kalau  baru ketemu Apsara lagi ""kok perawatannya makin banyak? Makin gendut saja  sih "" wah senyum saja  iya2in saja  dalam  hati ""bacot kamu anjing""",sering tuh digituin pas kalau baru ketemu apsara perawatannya makin banyak makin gendut wah senyum iya in hati bacot kamu anjing
fear,"kalau  sifat buruk mungkin bisa dirubah dengan bertambahnya umur atau berubahnya keadaan. kalau  kebiasaan buruk mungkin sulit ya? karena semacam sudah jadi hobi, begitu  tidak sih?",kalau sifat buruk mungkin dirubah bertambahnya umur berubahnya keadaan kalau kebiasaan buruk mungkin sulit semacam jadi hobi tidak
fear,"berdesakan..bejubelan, di kRL adalah salah satu godaan dalam berpuasa.....apalagi d depan  nya ada wanita cantik sambil kunyah  tahu gejrot...hehe..",berdesakan bejubelan krl salah satu godaan berpuasa d depan nya wanita cantik kunyah tahu gejrot
anger,[USERNAME] #belanjaitugakribet ternyata cuma  slogan doang.stelah dkomplen ternyata dbatalin sepihak. Dan nama besar itu tidak jaminan keprofesionalan ya..trus nyampein ke pihak official store kalau saya  yang  batalin..pdhl samsek tidak saya  batalin.jd sekarang  saya  sudah tahu kal,username belanjaitugakribet ternyata cuma slogan doang stelah dkomplen ternyata dbatalin sepihak nama besar tidak jaminan keprofesionalan trus nyampein pihak official store kalau batalin pdhl samsek tidak batalin jadi sekarang tahu kal
joy,Happy birthday to us [USERNAME] and happy 6th anniv wkwkwk Bentar lagi kita putus huhu saya harus cari pacar baru :3 [URL],happy birthday to us username and happy th anniv wkwkwk bentar putus huhu cari pacar baru url
fear,Terus.. Baca komen2nya pada bilang kalau  musik itu haram. Dan bla bla. Nah disini saya tau. kalau  fanatik kan memang  gaboleh. tapi kalau sekedar suka begitu  gimana?,terus baca komen nya bilang kalau musik haram bla bla nah disini tau kalau fanatik kan memang gaboleh kalau sekedar suka gimana
joy,"Rabu, 06-06-2018, anakbujangku selesai menempuh pendidikan di TK Bhakti Ibu, Bakauheni. Eit, ternyata ia dapat piala jugak hehehe",rabu anakbujangku selesai menempuh pendidikan tk bhakti ibu bakauheni eit ternyata piala jugak hehehe
anger,SAYA HIDUP DIZAMAN PRESIDEN HEBAT YAITU SOEHARTO.. Beliau Buat Aman dan tenang untuk Masyarakat..... Tetapi tidak tenang untuk: Kaum PKI Kaum Rampok Kaum Bandit Kaum yang  ingin jadi pejabat negara tapi otaknya kosong. Hanya kaum itulah yang  Tidak Suka Bapak SOEHARTO [URL],hidup dizaman presiden hebat soeharto beliau buat aman tenang masyarakat tidak tenang kaum pki kaum rampok kaum bandit kaum jadi pejabat negara otaknya kosong kaum tidak suka bapak soeharto url
joy,"Bersama segenap dewan guru.. Terimakasih telah membimbing anak kami selama ini, Bu.. Semoga ibu-ibu semua dimudahkan segala urusannya, dan ilmu yang ibu ajarkan menjadi amal jariah yang pahalanya akan terus mengalir ke ibu, selamanya.. [URL]",bersama segenap dewan guru terimakasih membimbing anak selama bu semoga ibu ibu semua dimudahkan segala urusannya ilmu ibu ajarkan menjadi amal jariah pahalanya terus mengalir ibu selamanya url
anger,"saya memang  cuek sih , sangat  sangat  malah tapi kalau  ada yang  buat risih atau tidak nyaman ya hati2 saja  lah pokoknya.. Jangan sampai saya ajak nongkrong breng",memang cuek sangat sangat malah kalau buat risih tidak nyaman hati pokoknya jangan ajak nongkrong breng
sad,"Bagi anda anda yang  dianugerahi gigi rapi dari lahir, bersyukurlah ! Karena pakai  behel ternyata lebih sakit daripada sakit hati. #menurutguesih",dianugerahi gigi rapi lahir bersyukurlah pakai behel ternyata lebih sakit sakit hati menurutguesih
joy,"Alhamdulillah Pie,,di RSUP Kariadi ini benar-benar  diurus, jadi sudah tidak panas tinggi lagi  soalnya langsung dikasih Paracetamol yang  botolan",alhamdulillah pie rsup kariadi benar benar diurus jadi tidak panas tinggi soalnya langsung dikasih paracetamol botolan
anger,"Melihat sudah terlalu banyak [USERNAME] project yang jatohnya malah jadi scam dan fraud, asli saya ingin coba deh bawa mereka sama creator creator mereka yang sudah bawa kabur duit banyak orang (termasuk gue) ke ranah hukum Indonesia.",melihat terlalu banyak username project jatohnya malah jadi scam fraud asli coba bawa sama creator creator bawa kabur duit banyak orang termasuk gue ranah hukum indonesia
anger,"Soal Via Vallen, saya Sepakat Sama Nikita Mirzani jangan lebay! Kalau tidak Suka Di gituin, tinggal tolak dan block itu  orang, jangan di share2 jadi konsumsi publik! Kek ingin menampilkan kepolosan tak berdosa gimana gituu.. #menurutkusih",soal via vallen sepakat sama nikita mirzani jangan lebay kalau tidak suka gituin tinggal tolak block orang jangan share jadi konsumsi publik kek menampilkan kepolosan tak berdosa gimana gituu menurutkusih
fear,"Baru 'ngerusuh' di balai desa Terus pas mau pulang tadi, bu lurah nanya, ""Mba Ulfah... itu temannya yang satu ke mana sih, kok tidak kelihatan?"" ""Hah? Teman saya buk? O.o"" Bu Lurah: ""Iya, yang biasa bareng, dari senin tidak berangkat lho."" WAIT, DARI SENIN????",baru ngerusuh balai desa terus pas mau pulang tadi bu lurah nanya mba ulfah temannya satu mana tidak kelihatan hah teman buk o o bu lurah iya biasa bareng senin tidak berangkat wait senin
fear,"Mba PPS: ""Tuh, pasti ada apa-apa.... mba Ulfa juga pasti merasa  ini kok tidak ada."" ""....Sebentar, sebentar..."" DIA KENAPA LAGI SIH, DARI SENIN tidak BERANGKAT :""( Bikin khawatir saja  T.T",mba pps tuh apa apa mba ulfa merasa tidak sebentar sebentar senin tidak berangkat bikin khawatir t t
anger,"aduh  ini lagi Satu cewek  yang  sudah pikirannya jahat, jari jarinya jahat. Dinikmati? Heh mbak memang  penyanyi dangdut itu auto lonte? Lonte juga bisa kena sexual harassment mbaaaak.",aduh satu cewek pikirannya jahat jari jarinya jahat dinikmati heh mbak memang penyanyi dangdut auto lonte lonte kena sexual harassment mbaak
sad,"kamu ngapa si galau mulu:( kamu kalau  galau banyak diem, kalau lagi  senang  tidak bisa diem. Mangat dong kak nanas senang  itu bisa nularin ke orang2 loh:( wkwk",kamu ngapa si galau mulu kamu kalau galau banyak diem kalau senang tidak diem mangat kak nanas senang nularin orang
anger,Sudah berjuta kali bong dikasih tau.. Pak Harto hanya kejam : Pki Bandit Rampok kamu keturunan kelompok mana bong??? Hahahahaha,berjuta kali bong dikasih tau pak harto kejam pki bandit rampok kamu keturunan kelompok mana bong hahahahaha
joy,"Sebentar lagi ketemu krucil-krucil ponakan yang gemesin banget, suka nya minta main berantem-beranteman. Seru sih meskipun ya resiko pada pegel-pegel nantinya, sedikit-sedikit sambil ngajarin berhitung agar #JadiLebihBaik lagi Nanti pas masuk sekolah",sebentar ketemu krucil krucil ponakan gemesin suka nya minta main berantem beranteman seru meskipun resiko pegel pegel nantinya sedikit sedikit ngajarin berhitung jadilebihbaik pas masuk sekolah
anger,"Lalu bagaimana dengan negara? Mereka akan kehilangan banyak pendapatan dari cukai rokok. Hutang negara akan semakin banyak. Ah, itu kan hanya pembenaranmu saja. Coba lihat ini! Bagaimana? Apa pendapatmu masih sama? [URL]",lalu bagaimana negara kehilangan banyak pendapatan cukai rokok hutang negara semakin banyak ah kan pembenaranmu coba lihat bagaimana apa pendapatmu sama url
fear,"Eh tapi numbuhin brewok juga buat nyenengin diri sendiri sih, compliment dari sesama cowok bonus lah. Tapi tidak dirawat sedikit  langsung tumbuh liar atau gatal  sekali ",numbuhin brewok buat nyenengin diri sendiri compliment sesama cowok bonus tidak dirawat sedikit langsung tumbuh liar gatal sekali
anger,"kost  deket kantor, datang  paling telat, terus  kalau  siang tidur pula selonjoran di sofa. teman  kantor kaya gini memang  perlu dikatain tahi  sih.",kost deket kantor datang paling telat terus kalau siang tidur selonjoran sofa teman kantor kaya memang perlu dikatain tahi
anger,"si [USERNAME] ini tidak bisa seenak dewe melepaskan tanggung jawab ke backers cuma berdasarkan ToC antara Kickstarter selaku penyedia platform crowd-funding, creators, dan backers. ToC tetap tunduk ke hukum yang berlaku di governing law si ToC. saya mau cari legal loophole nya. [URL]",si username tidak seenak dewe melepaskan tanggung jawab backers cuma berdasarkan toc kickstarter selaku penyedia platform crowd funding creators backers toc tetap tunduk hukum berlaku governing law si toc mau cari legal loophole nya url
sad,Ada anak sma habis perpisahan atau semacam wisuda sekolah. Foto bareng sama temen-temennya sejawat dengan  pakai kebaya lalu di post di IG dengan caption 'Nanti siapa ya yang bakal nikah duluan'. Ku langsung tertunduk lesu dan seraya ingin minum extra joss. Cuk.,anak sma habis perpisahan semacam wisuda sekolah foto bareng sama temen temennya sejawat pakai kebaya lalu post ig caption siapa bakal nikah duluan ku langsung tertunduk lesu minum extra joss cuk
joy,"Awak sih jadi orang slow, mau di omongin a to z asal ale banyak  makan, tidak cranky, berat naik sudah bahagia. masalah  apapun jadi kayak  tidak ada. Ibu2 sangat  sih sekarang ",awak jadi orang slow mau omongin a to z asal ale banyak makan tidak cranky berat naik bahagia masalah apapun jadi kayak tidak ibu sangat sekarang
anger,Ganti presiden? Siapa takut...hanya siapa calonnya? Apa si doi yang  onoh? Ih tidak syudih,ganti presiden siapa takut siapa calonnya apa si doi onoh ih tidak syudih
anger,"Para penipu ,kasihan ibukota negara saya di pimpin sama mereka2 yang  haus jabatan tanpa mementingkan rakyatnya ,,,tai buat [USERNAME] [USERNAME]",penipu kasihan ibukota negara pimpin sama haus jabatan mementingkan rakyatnya tai buat username username
